user_id,age,gender,province,device_type,registration_date,last_login_date,days_since_reg,days_since_last_login,sessions_last_7d,level,total_spent,is_payer,churn_next_7d
user_24751,46,Male,Shanghai,iOS,2025-07-15,2025-12-04,169,27,0,17,0.0,0,1
user_24752,23,Female,Shanghai,iOS,2025-06-07,2025-12-28,207,3,11,47,0.0,0,0
user_24753,45,Female,Shanghai,iOS,2025-09-03,2025-12-29,119,2,15,38,0.0,0,0
user_24754,29,Male,Sichuan,iOS,2025-04-07,2025-12-25,268,6,10,55,0.0,0,0
user_24755,38,Male,Zhejiang,Android,2025-11-18,2025-12-29,43,2,14,16,0.0,0,0
user_24756,41,Female,Beijing,iOS,2025-09-15,2025-11-29,107,32,0,1,0.0,0,1
user_24757,27,Female,Beijing,Android,2025-09-06,2025-12-21,116,10,0,34,0.0,0,1
user_24758,18,Female,Sichuan,Android,2025-04-29,2025-12-21,246,10,0,50,0.0,0,0
user_24759,23,Female,Zhejiang,Android,2025-07-26,2025-12-21,158,10,0,40,0.0,0,0
user_24760,46,Male,Shanghai,iOS,2025-04-15,2025-12-27,260,4,15,70,0.0,0,0
user_24761,36,Female,Zhejiang,iOS,2025-05-31,2025-12-23,214,8,0,55,122.78,1,0
user_24762,38,Female,Guangdong,Android,2025-01-03,2025-12-22,362,9,0,71,0.0,0,1
user_24763,47,Female,Guangdong,Android,2025-06-06,2025-12-30,208,1,15,62,7.74,1,0
user_24764,45,Female,Shanghai,Android,2025-09-28,2025-12-26,94,5,12,22,50.61,1,0
user_24765,43,Female,Sichuan,iOS,2025-09-05,2025-11-30,117,31,0,1,0.0,0,1
user_24766,37,Female,Beijing,iOS,2025-06-11,2025-12-28,203,3,9,32,0.0,0,0
user_24767,22,Female,Shanghai,iOS,2025-02-04,2025-12-05,330,26,0,59,0.0,0,1
user_24768,31,Male,Sichuan,Android,2025-07-04,2025-12-30,180,1,14,56,0.0,0,0
user_24769,30,Female,Guangdong,Android,2025-02-26,2025-11-06,308,55,0,42,0.0,0,1
user_24770,32,Male,Guangdong,Android,2025-09-18,2025-11-06,104,55,0,6,0.0,0,1
user_24771,40,Female,Zhejiang,Android,2025-10-26,2025-12-27,66,4,12,16,0.0,0,0
user_24772,19,Female,Zhejiang,Android,2025-12-08,2025-12-25,23,6,17,6,0.0,0,0
user_24773,24,Female,Shanghai,Android,2025-03-04,2025-12-17,302,14,0,44,0.0,0,0
user_24774,18,Male,Sichuan,iOS,2025-01-29,2025-12-26,336,5,16,100,3075.74,1,0
user_24775,37,Female,Zhejiang,Android,2025-01-26,2025-12-22,339,9,0,62,0.0,0,1
user_24776,23,Female,Shanghai,iOS,2025-06-20,2025-11-23,194,38,0,16,0.0,0,1
user_24777,29,Female,Guangdong,iOS,2025-01-15,2025-12-23,350,8,0,51,0.0,0,1
user_24778,39,Male,Guangdong,iOS,2025-12-10,2025-11-22,21,39,0,1,0.0,0,1
user_24779,48,Female,Zhejiang,iOS,2025-10-27,2025-12-25,65,6,12,17,42.45,1,0
user_24780,45,Female,Guangdong,Android,2025-07-25,2025-12-27,159,4,12,41,90.37,1,0
user_24781,37,Male,Zhejiang,iOS,2025-12-18,2025-12-22,13,9,0,4,0.0,0,1
user_24782,17,Male,Sichuan,Android,2025-10-13,2025-12-11,79,20,0,6,0.0,0,1
user_24783,42,Male,Guangdong,Android,2025-06-24,2025-12-26,190,5,6,34,0.0,0,0
user_24784,43,Female,Shanghai,iOS,2025-05-10,2025-11-17,235,44,0,4,0.0,0,1
user_24785,35,Female,Zhejiang,iOS,2025-03-01,2025-12-30,305,1,17,100,0.0,0,0
user_24786,31,Female,Guangdong,iOS,2025-06-24,2025-11-05,190,56,0,15,0.0,0,1
user_24787,17,Female,Guangdong,iOS,2025-11-24,2025-12-21,37,10,0,11,0.0,0,0
user_24788,24,Male,Shanghai,iOS,2025-10-12,2025-12-18,80,13,0,11,0.0,0,0
user_24789,49,Female,Sichuan,iOS,2025-08-25,2025-12-29,128,2,17,54,159.19,1,0
user_24790,16,Male,Sichuan,iOS,2025-02-15,2025-12-29,319,2,17,92,0.0,0,0
user_24791,27,Male,Sichuan,iOS,2025-09-16,2025-12-23,106,8,0,24,0.0,0,0
user_24792,16,Male,Beijing,Android,2025-02-22,2025-12-24,312,7,10,81,0.0,0,0
user_24793,49,Male,Shanghai,iOS,2025-11-27,2025-12-28,34,3,14,11,0.0,0,0
user_24794,43,Male,Shanghai,iOS,2025-08-01,2025-12-27,152,4,14,45,185.63,1,1
user_24795,19,Male,Sichuan,Android,2025-08-31,2025-12-26,122,5,13,24,0.0,0,0
user_24796,32,Female,Beijing,Android,2025-03-06,2025-12-27,300,4,12,81,0.0,0,0
user_24797,20,Male,Zhejiang,iOS,2025-11-22,2025-11-19,39,42,0,1,0.0,0,1
user_24798,45,Male,Sichuan,iOS,2025-07-07,2025-12-23,177,8,0,54,0.0,0,0
user_24799,47,Female,Sichuan,iOS,2025-01-09,2025-12-27,356,4,14,100,0.0,0,0
user_24800,43,Male,Shanghai,iOS,2025-10-13,2025-12-15,79,16,0,9,0.0,0,1
user_24801,16,Female,Guangdong,iOS,2025-08-11,2025-12-25,142,6,13,38,0.0,0,0
user_24802,16,Male,Sichuan,Android,2025-10-03,2025-12-27,89,4,14,29,41.59,1,1
user_24803,49,Female,Beijing,Android,2025-10-02,2025-12-21,90,10,0,19,0.0,0,0
user_24804,20,Female,Shanghai,iOS,2025-04-12,2025-12-30,263,1,15,86,0.0,0,0
user_24805,33,Female,Sichuan,iOS,2025-01-13,2025-12-17,352,14,0,45,0.0,0,1
user_24806,31,Male,Beijing,Android,2025-10-23,2025-12-13,69,18,0,7,0.0,0,1
user_24807,38,Female,Sichuan,Android,2025-07-30,2025-12-28,154,3,12,41,0.0,0,0
user_24808,33,Female,Guangdong,Android,2025-12-18,2025-12-19,13,12,0,2,0.0,0,0
user_24809,42,Male,Zhejiang,Android,2025-03-27,2025-12-27,279,4,15,74,0.0,0,0
user_24810,37,Female,Shanghai,iOS,2025-11-07,2025-12-29,54,2,18,19,0.0,0,0
user_24811,25,Male,Shanghai,Android,2025-10-21,2025-12-25,71,6,9,16,0.0,0,0
user_24812,29,Female,Sichuan,iOS,2025-01-31,2025-11-29,334,32,0,60,0.0,0,0
user_24813,35,Male,Shanghai,iOS,2025-05-11,2025-12-28,234,3,10,53,0.0,0,0
user_24814,19,Male,Zhejiang,iOS,2025-11-19,2025-12-30,42,1,17,16,132.53,1,0
user_24815,31,Female,Guangdong,iOS,2025-09-06,2025-12-27,116,4,16,38,0.0,0,0
user_24816,42,Female,Sichuan,iOS,2025-12-03,2025-12-31,28,0,20,12,0.0,0,0
user_24817,45,Female,Zhejiang,iOS,2025-03-06,2025-12-21,300,10,0,93,0.0,0,0
user_24818,41,Male,Sichuan,Android,2025-01-19,2025-11-15,346,46,0,46,0.0,0,0
user_24819,16,Female,Beijing,Android,2025-06-13,2025-12-29,201,2,16,84,0.0,0,0
user_24820,45,Female,Guangdong,Android,2025-02-17,2025-12-29,317,2,17,100,0.0,0,0
user_24821,41,Female,Shanghai,iOS,2025-08-04,2025-11-18,149,43,0,2,0.0,0,1
user_24822,21,Male,Zhejiang,Android,2025-04-14,2025-12-30,261,1,18,100,0.0,0,0
user_24823,16,Male,Guangdong,Android,2025-05-18,2025-12-21,227,10,0,68,13.02,1,0
user_24824,42,Male,Beijing,iOS,2025-01-16,2025-12-31,349,0,18,100,0.0,0,0
user_24825,45,Female,Zhejiang,iOS,2025-10-09,2025-12-21,83,10,0,23,0.0,0,0
user_24826,42,Female,Guangdong,iOS,2025-06-28,2025-12-02,186,29,0,17,0.0,0,1
user_24827,39,Female,Shanghai,iOS,2025-11-10,2025-11-30,51,31,0,1,0.0,0,1
user_24828,37,Female,Guangdong,Android,2025-03-20,2025-12-29,286,2,19,100,0.0,0,0
user_24829,45,Male,Sichuan,iOS,2025-02-08,2025-11-26,326,35,0,1,0.0,0,1
user_24830,21,Male,Sichuan,iOS,2025-07-28,2025-12-29,156,2,19,51,508.43,1,0
user_24831,16,Male,Beijing,Android,2025-09-27,2025-11-04,95,57,0,4,0.0,0,1
user_24832,45,Female,Shanghai,iOS,2025-12-15,2025-12-05,16,26,0,2,0.0,0,1
user_24833,41,Female,Sichuan,Android,2025-08-02,2025-12-30,151,1,17,63,94.61,1,0
user_24834,22,Male,Shanghai,iOS,2025-12-15,2025-12-21,16,10,0,4,0.0,0,1
user_24835,30,Male,Zhejiang,Android,2025-01-24,2025-12-02,341,29,0,47,0.0,0,1
user_24836,24,Female,Beijing,iOS,2025-08-28,2025-12-28,125,3,16,34,78.18,1,0
user_24837,18,Male,Guangdong,iOS,2025-07-15,2025-11-19,169,42,0,19,0.0,0,1
user_24838,18,Female,Shanghai,iOS,2025-07-21,2025-12-23,163,8,0,43,0.0,0,0
user_24839,16,Female,Sichuan,iOS,2025-02-06,2025-12-06,328,25,0,3,0.0,0,1
user_24840,42,Female,Shanghai,Android,2025-01-05,2025-12-30,360,1,18,100,101.56,1,0
user_24841,43,Male,Sichuan,iOS,2025-04-13,2025-12-29,262,2,15,99,0.0,0,0
user_24842,42,Female,Beijing,iOS,2025-08-15,2025-12-22,138,9,0,35,0.0,0,0
user_24843,47,Female,Sichuan,iOS,2025-02-10,2025-11-27,324,34,0,16,0.0,0,1
user_24844,18,Female,Shanghai,Android,2025-02-04,2025-12-01,330,30,0,44,0.0,0,1
user_24845,23,Female,Zhejiang,Android,2025-10-16,2025-12-25,76,6,10,16,0.0,0,0
user_24846,41,Male,Sichuan,Android,2025-06-16,2025-12-26,198,5,12,40,0.0,0,0
user_24847,42,Male,Beijing,iOS,2025-04-14,2025-12-26,261,5,13,75,133.34,1,0
user_24848,25,Male,Sichuan,Android,2025-07-08,2025-12-16,176,15,0,19,0.0,0,1
user_24849,19,Male,Beijing,iOS,2025-09-23,2025-11-05,99,56,0,13,0.0,0,0
user_24850,35,Male,Guangdong,iOS,2025-05-07,2025-12-24,238,7,12,58,17.19,1,0
user_24851,25,Male,Beijing,Android,2025-05-13,2025-11-28,232,33,0,14,0.0,0,1
user_24852,37,Female,Beijing,iOS,2025-12-27,2025-12-29,4,2,21,2,0.0,0,1
user_24853,34,Female,Shanghai,iOS,2025-05-05,2025-12-17,240,14,0,30,0.0,0,0
user_24854,28,Female,Sichuan,Android,2025-09-16,2025-11-15,106,46,0,8,0.0,0,1
user_24855,42,Female,Guangdong,iOS,2025-12-29,2025-12-23,2,8,0,1,168.3,1,1
user_24856,42,Female,Sichuan,Android,2025-11-29,2025-12-30,32,1,21,14,0.0,0,0
user_24857,36,Female,Zhejiang,iOS,2025-07-25,2025-12-30,159,1,19,55,26.18,1,0
user_24858,26,Male,Zhejiang,iOS,2025-07-10,2025-12-26,174,5,9,39,0.0,0,0
user_24859,45,Female,Shanghai,Android,2025-04-20,2025-12-30,255,1,17,100,0.0,0,0
user_24860,42,Female,Guangdong,Android,2025-11-04,2025-12-26,57,5,11,13,0.0,0,0
user_24861,41,Female,Zhejiang,Android,2025-09-23,2025-11-12,99,49,0,2,0.0,0,1
user_24862,22,Male,Zhejiang,iOS,2025-01-10,2025-11-02,355,59,0,60,0.0,0,0
user_24863,27,Female,Zhejiang,iOS,2025-07-06,2025-12-31,178,0,18,65,169.46,1,0
user_24864,42,Female,Beijing,Android,2025-05-05,2025-12-29,240,2,17,92,0.0,0,0
user_24865,39,Female,Sichuan,Android,2025-11-04,2025-12-31,57,0,18,24,0.0,0,0
user_24866,32,Male,Guangdong,iOS,2025-11-11,2025-12-24,50,7,15,16,0.0,0,0
user_24867,25,Female,Guangdong,Android,2025-10-16,2025-12-01,76,30,0,6,0.0,0,1
user_24868,42,Male,Shanghai,iOS,2025-10-08,2025-12-23,84,8,0,18,0.0,0,0
user_24869,38,Female,Beijing,Android,2025-10-15,2025-12-28,77,3,9,14,0.0,0,0
user_24870,27,Female,Shanghai,Android,2025-08-12,2025-11-20,141,41,0,12,0.0,0,1
user_24871,42,Male,Shanghai,iOS,2025-12-23,2025-12-30,8,1,18,4,0.0,0,0
user_24872,40,Male,Shanghai,Android,2025-12-08,2025-12-27,23,4,7,6,0.0,0,0
user_24873,20,Male,Beijing,Android,2025-09-20,2025-12-24,102,7,8,14,0.0,0,0
user_24874,28,Male,Sichuan,Android,2025-09-24,2025-12-01,98,30,0,11,0.0,0,1
user_24875,21,Female,Guangdong,Android,2025-09-02,2025-12-30,120,1,15,50,172.96,1,0
user_24876,43,Male,Sichuan,iOS,2025-03-11,2025-11-18,295,43,0,3,0.0,0,1
user_24877,30,Female,Beijing,Android,2025-05-13,2025-12-13,232,18,0,25,0.0,0,1
user_24878,39,Female,Guangdong,iOS,2025-08-28,2025-12-26,125,5,16,34,0.0,0,0
user_24879,24,Female,Guangdong,Android,2025-09-16,2025-12-28,106,3,16,27,0.0,0,0
user_24880,49,Male,Guangdong,iOS,2025-11-04,2025-12-30,57,1,17,21,94.57,1,0
user_24881,44,Male,Shanghai,iOS,2025-03-31,2025-12-21,275,10,0,80,72.06,1,1
user_24882,50,Male,Beijing,Android,2025-01-10,2025-12-27,355,4,11,82,0.0,0,0
user_24883,40,Female,Beijing,Android,2025-07-10,2025-12-31,174,0,18,68,113.97,1,0
user_24884,34,Male,Zhejiang,Android,2025-09-21,2025-12-22,101,9,0,33,161.33,1,0
user_24885,28,Female,Beijing,iOS,2025-11-10,2025-11-14,51,47,0,3,0.0,0,1
user_24886,36,Male,Zhejiang,Android,2025-11-16,2025-12-07,45,24,0,2,0.0,0,0
user_24887,48,Female,Guangdong,Android,2025-09-12,2025-11-14,110,47,0,6,0.0,0,1
user_24888,37,Female,Zhejiang,Android,2025-11-08,2025-12-03,53,28,0,7,0.0,0,1
user_24889,35,Female,Shanghai,iOS,2025-01-24,2025-12-22,341,9,0,54,0.0,0,0
user_24890,36,Male,Guangdong,Android,2025-10-27,2025-11-01,65,60,0,4,0.0,0,1
user_24891,31,Male,Guangdong,Android,2025-09-19,2025-12-30,103,1,15,41,136.86,1,0
user_24892,17,Female,Guangdong,Android,2025-06-19,2025-12-22,195,9,0,54,0.0,0,1
user_24893,29,Male,Zhejiang,Android,2025-09-20,2025-12-24,102,7,9,25,0.0,0,0
user_24894,46,Male,Sichuan,iOS,2025-11-22,2025-12-26,39,5,12,13,153.38,1,0
user_24895,18,Male,Beijing,Android,2025-05-02,2025-12-24,243,7,8,46,0.0,0,0
user_24896,36,Female,Sichuan,iOS,2025-10-10,2025-12-28,82,3,15,23,0.0,0,0
user_24897,44,Male,Sichuan,Android,2025-01-10,2025-12-07,355,24,0,15,0.0,0,1
user_24898,36,Female,Sichuan,Android,2025-03-04,2025-12-15,302,16,0,37,0.0,0,1
user_24899,25,Male,Sichuan,iOS,2025-11-13,2025-12-02,48,29,0,6,0.0,0,1
user_24900,32,Male,Beijing,Android,2025-04-21,2025-12-16,254,15,0,30,0.0,0,1
user_24901,50,Female,Beijing,iOS,2025-04-15,2025-12-28,260,3,7,42,0.0,0,0
user_24902,25,Male,Sichuan,iOS,2025-09-13,2025-12-28,109,3,8,20,0.0,0,0
user_24903,39,Female,Zhejiang,Android,2025-11-17,2025-11-19,44,42,0,1,0.0,0,1
user_24904,35,Female,Guangdong,iOS,2025-02-12,2025-12-31,322,0,19,100,108.65,1,0
user_24905,48,Male,Beijing,Android,2025-12-20,2025-12-24,11,7,11,3,0.0,0,0
user_24906,38,Male,Zhejiang,Android,2025-09-08,2025-11-17,114,44,0,5,0.0,0,1
user_24907,33,Female,Sichuan,iOS,2025-10-01,2025-12-19,91,12,0,10,0.0,0,0
user_24908,21,Female,Shanghai,Android,2025-06-21,2025-11-21,193,40,0,17,0.0,0,1
user_24909,36,Female,Beijing,iOS,2025-04-22,2025-12-29,253,2,19,100,86.82,1,0
user_24910,45,Male,Shanghai,iOS,2025-10-09,2025-11-25,83,36,0,11,0.0,0,1
user_24911,27,Female,Shanghai,iOS,2025-05-01,2025-12-24,244,7,10,52,0.0,0,0
user_24912,38,Male,Shanghai,Android,2025-04-08,2025-12-06,267,25,0,9,0.0,0,0
user_24913,28,Female,Zhejiang,Android,2025-06-09,2025-12-26,205,5,13,59,124.7,1,0
user_24914,27,Male,Beijing,Android,2025-01-08,2025-11-13,357,48,0,47,0.0,0,1
user_24915,23,Male,Zhejiang,iOS,2025-12-02,2025-11-23,29,38,0,4,0.0,0,1
user_24916,31,Male,Beijing,Android,2025-01-02,2025-12-21,363,10,0,75,0.0,0,0
user_24917,17,Female,Guangdong,Android,2025-06-09,2025-11-24,205,37,0,10,0.0,0,1
user_24918,44,Male,Beijing,iOS,2025-11-13,2025-12-23,48,8,0,16,80.28,1,1
user_24919,17,Female,Beijing,Android,2025-08-11,2025-12-30,142,1,17,47,0.0,0,0
user_24920,17,Male,Guangdong,iOS,2025-07-21,2025-11-15,163,46,0,26,0.0,0,1
user_24921,20,Male,Beijing,iOS,2025-05-18,2025-12-28,227,3,13,59,21.15,1,0
user_24922,48,Male,Beijing,Android,2025-03-12,2025-12-30,294,1,17,82,0.0,0,0
user_24923,22,Male,Shanghai,Android,2025-12-26,2025-12-27,5,4,10,2,0.0,0,1
user_24924,21,Male,Guangdong,iOS,2025-02-26,2025-12-14,308,17,0,17,0.0,0,0
user_24925,46,Male,Beijing,Android,2025-06-04,2025-11-11,210,50,0,22,0.0,0,1
user_24926,21,Female,Guangdong,iOS,2025-08-30,2025-12-30,123,1,17,46,137.89,1,0
user_24927,39,Male,Zhejiang,iOS,2025-03-23,2025-12-30,283,1,17,99,0.0,0,0
user_24928,30,Female,Shanghai,iOS,2025-03-14,2025-12-22,292,9,0,49,0.0,0,0
user_24929,38,Male,Beijing,Android,2025-09-17,2025-12-23,105,8,0,18,0.0,0,0
user_24930,16,Female,Zhejiang,Android,2025-09-18,2025-12-29,104,2,15,42,153.36,1,0
user_24931,44,Male,Zhejiang,Android,2025-11-05,2025-11-27,56,34,0,8,0.0,0,1
user_24932,40,Female,Zhejiang,Android,2025-08-02,2025-12-08,151,23,0,1,0.0,0,1
user_24933,26,Male,Guangdong,Android,2025-03-17,2025-12-26,289,5,13,68,0.0,0,0
user_24934,36,Female,Sichuan,Android,2025-10-08,2025-12-26,84,5,10,16,0.0,0,0
user_24935,46,Female,Zhejiang,Android,2025-09-21,2025-12-21,101,10,0,30,0.0,0,0
user_24936,40,Male,Beijing,iOS,2025-07-08,2025-11-13,176,48,0,4,0.0,0,1
user_24937,50,Male,Zhejiang,iOS,2025-12-05,2025-11-18,26,43,0,2,0.0,0,1
user_24938,39,Female,Beijing,Android,2025-03-11,2025-12-29,295,2,19,100,59.73,1,0
user_24939,29,Male,Beijing,iOS,2025-07-29,2025-12-31,155,0,16,69,0.0,0,0
user_24940,32,Female,Beijing,Android,2025-03-02,2025-11-14,304,47,0,2,0.0,0,1
user_24941,29,Female,Sichuan,Android,2025-10-28,2025-11-01,64,60,0,3,0.0,0,1
user_24942,17,Male,Beijing,Android,2025-07-11,2025-12-29,173,2,18,59,57.47,1,0
user_24943,43,Male,Guangdong,Android,2025-01-29,2025-11-09,336,52,0,23,0.0,0,1
user_24944,39,Female,Guangdong,Android,2025-07-22,2025-12-30,162,1,16,58,123.03,1,0
user_24945,24,Male,Shanghai,iOS,2025-10-06,2025-12-16,86,15,0,13,0.0,0,1
user_24946,25,Female,Sichuan,Android,2025-09-02,2025-11-14,120,47,0,2,0.0,0,1
user_24947,38,Female,Zhejiang,Android,2025-11-12,2025-12-23,49,8,0,11,0.0,0,0
user_24948,18,Female,Shanghai,Android,2025-11-26,2025-11-12,35,49,0,1,0.0,0,1
user_24949,39,Female,Shanghai,Android,2025-09-16,2025-12-31,106,0,16,37,0.0,0,0
user_24950,39,Male,Beijing,Android,2025-10-27,2025-11-29,65,32,0,8,0.0,0,1
user_24951,27,Male,Shanghai,iOS,2025-08-21,2025-12-27,132,4,15,34,20.97,1,0
user_24952,20,Male,Sichuan,Android,2025-05-31,2025-12-28,214,3,10,38,0.0,0,0
user_24953,36,Male,Zhejiang,Android,2025-02-07,2025-12-22,327,9,0,63,0.0,0,0
user_24954,39,Male,Zhejiang,Android,2025-05-09,2025-11-05,236,56,0,37,0.0,0,1
user_24955,34,Male,Sichuan,iOS,2025-09-13,2025-12-03,109,28,0,11,0.0,0,1
user_24956,19,Female,Sichuan,Android,2025-02-24,2025-12-27,310,4,10,59,0.0,0,0
user_24957,24,Female,Sichuan,Android,2025-11-01,2025-11-19,60,42,0,7,0.0,0,1
user_24958,44,Male,Zhejiang,Android,2025-06-03,2025-11-30,211,31,0,1,0.0,0,0
user_24959,24,Male,Beijing,iOS,2025-08-28,2025-12-22,125,9,0,29,189.71,1,0
user_24960,18,Male,Beijing,iOS,2025-05-31,2025-11-03,214,58,0,23,0.0,0,1
user_24961,29,Female,Zhejiang,Android,2025-08-18,2025-12-10,135,21,0,13,0.0,0,1
user_24962,46,Male,Shanghai,iOS,2025-12-05,2025-12-22,26,9,0,6,0.0,0,0
user_24963,27,Female,Zhejiang,iOS,2025-09-27,2025-12-30,95,1,16,37,0.0,0,0
user_24964,16,Female,Guangdong,iOS,2025-03-03,2025-12-31,303,0,15,100,101.57,1,0
user_24965,50,Female,Guangdong,iOS,2025-07-09,2025-11-09,175,52,0,3,0.0,0,1
user_24966,50,Male,Beijing,iOS,2025-03-25,2025-11-07,281,54,0,22,0.0,0,1
user_24967,29,Male,Shanghai,iOS,2025-11-02,2025-12-28,59,3,11,12,176.06,1,1
user_24968,40,Male,Shanghai,Android,2025-08-01,2025-12-01,152,30,0,21,0.0,0,1
user_24969,26,Female,Guangdong,Android,2025-05-30,2025-12-26,215,5,13,61,0.0,0,0
user_24970,16,Female,Guangdong,Android,2025-12-22,2025-12-30,9,1,16,4,153.78,1,0
user_24971,38,Female,Sichuan,Android,2025-08-23,2025-12-29,130,2,17,46,67.12,1,0
user_24972,38,Female,Zhejiang,Android,2025-11-06,2025-12-29,55,2,15,16,0.0,0,0
user_24973,50,Male,Beijing,Android,2025-07-26,2025-12-21,158,10,0,28,0.0,0,0
user_24974,20,Male,Beijing,iOS,2025-10-08,2025-12-05,84,26,0,12,0.0,0,0
user_24975,41,Male,Sichuan,Android,2025-05-06,2025-11-15,239,46,0,14,0.0,0,1
user_24976,29,Male,Guangdong,iOS,2025-05-19,2025-11-15,226,46,0,5,0.0,0,1
user_24977,16,Female,Shanghai,Android,2025-05-21,2025-12-28,224,3,15,55,111.42,1,0
user_24978,49,Male,Sichuan,Android,2025-03-03,2025-12-19,303,12,0,2,0.0,0,1
user_24979,24,Female,Beijing,Android,2025-01-23,2025-12-16,342,15,0,40,0.0,0,1
user_24980,41,Male,Beijing,iOS,2025-08-17,2025-11-02,136,59,0,7,0.0,0,1
user_24981,42,Female,Shanghai,iOS,2025-04-24,2025-11-07,251,54,0,26,0.0,0,1
user_24982,32,Male,Guangdong,Android,2025-01-10,2025-12-24,355,7,10,94,48.25,1,0
user_24983,46,Female,Guangdong,Android,2025-06-10,2025-12-11,204,20,0,23,0.0,0,1
user_24984,24,Male,Shanghai,iOS,2025-04-19,2025-12-25,256,6,12,73,0.0,0,0
user_24985,23,Male,Guangdong,iOS,2025-11-04,2025-11-05,57,56,0,2,0.0,0,1
user_24986,50,Male,Guangdong,iOS,2025-06-18,2025-12-25,196,6,15,59,47.23,1,0
user_24987,42,Male,Guangdong,iOS,2025-12-26,2025-12-26,5,5,16,2,0.0,0,0
user_24988,49,Male,Guangdong,iOS,2025-06-23,2025-11-12,191,49,0,5,0.0,0,0
user_24989,49,Male,Guangdong,Android,2025-02-16,2025-12-30,318,1,16,100,162.49,1,0
user_24990,25,Female,Guangdong,Android,2025-05-18,2025-12-09,227,22,0,1,0.0,0,1
user_24991,43,Male,Sichuan,iOS,2025-06-27,2025-12-28,187,3,10,30,0.0,0,0
user_24992,45,Male,Zhejiang,Android,2025-07-17,2025-11-22,167,39,0,20,0.0,0,1
user_24993,43,Male,Guangdong,iOS,2025-11-24,2025-12-21,37,10,0,12,0.0,0,1
user_24994,24,Male,Sichuan,iOS,2025-03-05,2025-12-27,301,4,11,55,0.0,0,0
user_24995,28,Female,Guangdong,iOS,2025-01-11,2025-12-27,354,4,12,100,0.0,0,0
user_24996,25,Female,Zhejiang,iOS,2025-08-20,2025-11-28,133,33,0,14,0.0,0,1
user_24997,26,Male,Guangdong,Android,2025-08-04,2025-12-25,149,6,15,39,99.03,1,0
user_24998,40,Female,Zhejiang,Android,2025-09-12,2025-12-25,110,6,13,31,78.35,1,0
user_24999,21,Male,Sichuan,iOS,2025-01-26,2025-12-20,339,11,0,25,0.0,0,1
user_25000,22,Male,Shanghai,Android,2025-08-03,2025-12-24,150,7,8,39,0.0,0,0
user_25001,50,Male,Zhejiang,iOS,2025-05-11,2025-12-21,234,10,0,40,0.0,0,0
user_25002,41,Female,Zhejiang,Android,2025-04-05,2025-11-18,270,43,0,3,0.0,0,1
user_25003,31,Male,Guangdong,Android,2025-07-21,2025-12-29,163,2,20,58,170.87,1,0
user_25004,27,Female,Beijing,iOS,2025-07-17,2025-12-26,167,5,10,50,79.59,1,0
user_25005,40,Female,Sichuan,Android,2025-02-21,2025-12-25,313,6,15,100,0.0,0,0
user_25006,37,Female,Guangdong,Android,2025-08-19,2025-12-28,134,3,9,26,0.0,0,0
user_25007,38,Male,Sichuan,Android,2025-08-13,2025-12-23,140,8,0,46,0.0,0,0
user_25008,47,Male,Guangdong,iOS,2025-04-16,2025-12-21,259,10,0,52,0.0,0,1
user_25009,39,Female,Sichuan,Android,2025-05-25,2025-11-16,220,45,0,3,0.0,0,1
user_25010,30,Male,Sichuan,iOS,2025-12-28,2025-12-10,3,21,0,1,0.0,0,1
user_25011,47,Female,Zhejiang,Android,2025-01-25,2025-12-31,340,0,19,100,0.0,0,0
user_25012,45,Female,Beijing,Android,2025-06-24,2025-12-31,190,0,18,68,0.0,0,0
user_25013,21,Female,Sichuan,Android,2025-10-04,2025-11-27,88,34,0,7,0.0,0,1
user_25014,26,Female,Sichuan,Android,2025-11-29,2025-12-21,32,10,0,10,0.0,0,0
user_25015,47,Female,Shanghai,iOS,2025-07-14,2025-12-15,170,16,0,5,0.0,0,1
user_25016,38,Male,Sichuan,iOS,2025-08-16,2025-12-21,137,10,0,26,0.0,0,0
user_25017,30,Female,Guangdong,iOS,2025-01-18,2025-12-28,347,3,13,72,0.0,0,0
user_25018,23,Female,Zhejiang,iOS,2025-04-12,2025-12-06,263,25,0,15,0.0,0,1
user_25019,38,Male,Guangdong,Android,2025-04-10,2025-12-15,265,16,0,38,0.0,0,1
user_25020,17,Male,Zhejiang,iOS,2025-04-02,2025-11-05,273,56,0,28,0.0,0,1
user_25021,48,Female,Guangdong,Android,2025-04-01,2025-12-27,274,4,16,87,1385.04,1,0
user_25022,25,Male,Sichuan,Android,2025-04-02,2025-12-31,273,0,19,82,0.0,0,0
user_25023,16,Female,Zhejiang,iOS,2025-03-10,2025-12-30,296,1,19,100,8.0,1,0
user_25024,26,Male,Shanghai,iOS,2025-04-07,2025-12-22,268,9,0,44,0.0,0,0
user_25025,18,Male,Zhejiang,Android,2025-12-21,2025-11-10,10,51,0,2,0.0,0,1
user_25026,35,Female,Sichuan,iOS,2025-01-16,2025-11-28,349,33,0,2,0.0,0,1
user_25027,28,Female,Beijing,iOS,2025-07-21,2025-12-31,163,0,20,61,124.09,1,0
user_25028,30,Female,Beijing,Android,2025-09-23,2025-12-24,99,7,9,17,0.0,0,0
user_25029,45,Male,Guangdong,Android,2025-06-05,2025-12-19,209,12,0,26,0.0,0,0
user_25030,50,Male,Shanghai,iOS,2025-07-19,2025-12-01,165,30,0,11,0.0,0,1
user_25031,50,Male,Guangdong,iOS,2025-05-17,2025-12-28,228,3,9,34,0.0,0,0
