user_id,age,gender,province,device_type,registration_date,last_login_date,total_spent,paid_before,session_count,days_since_last_login,churn_next_7d,level,play_sessions,play_time,fail_count,success_count,play_streak,average_session_time,progress_stall,average_spend_per_session,last_purchase_amount,purchase_frequency,subscription_status,special_event_spending,rewarded_ads_views,ad_watch_duration,interstitial_ads_views,ad_engagement_level,ad_revenue,friends_count,guild_membership,social_interactions,social_activity_frequency,leaderboard_rank,first_login_date,login_frequency,login_streak,session_timing
user_567,49,Female,Shandong,PC,2023-11-24,2023-12-20,424.43213731584825,0,30,781,0,28,53,49,9,8,24,32.77156030201324,3,31.435536935568237,93.10330078256275,6,0,73.5558198267917,12,29,11,3,24.92990161985077,130,1,18,10,437,2024-08-25,1,4,Morning
user_568,35,Female,Guangdong,Mobile,2023-11-11,2023-11-22,35.85018025304139,0,17,809,1,25,19,15,9,3,4,12.037774430989149,0,9.048919522310573,197.8619914843967,4,1,81.4423567079152,19,9,8,4,44.205201147410556,185,0,22,6,592,2024-03-03,3,24,Afternoon
user_569,37,Female,Beijing,Mobile,2024-11-29,2024-12-03,1371.1285005694265,1,59,432,1,6,98,53,7,4,27,30.194821983407923,4,42.45308332985464,154.15043010765172,1,0,3.218440321540217,6,7,13,3,30.196414219265495,60,0,30,21,238,2023-01-07,8,23,Afternoon
user_570,50,Female,Beijing,PC,2025-02-19,2025-03-18,1619.6815512263229,1,10,327,0,4,89,48,2,1,26,39.91613523552037,2,40.80772171753445,192.4530002294074,3,0,4.773378967875608,15,13,5,2,34.683851822596104,5,0,36,20,644,2023-04-30,8,21,Morning
user_571,45,Female,Shanghai,Mobile,2023-06-05,2023-06-23,175.06041684484282,1,99,961,1,20,95,59,0,9,25,33.40575788404095,6,24.34767718490825,156.14723687056235,4,0,78.93829606886294,6,22,14,3,19.4706771274552,19,0,36,6,328,2024-01-22,6,10,Evening
user_572,46,Male,Shanghai,Mobile,2025-06-05,2025-06-09,770.7639097938105,0,84,244,1,3,41,55,2,7,25,18.71690534732366,4,42.78376829864883,175.1015115209867,4,1,53.307882232463186,15,2,12,1,1.4543809294487176,110,0,2,12,812,2024-10-02,7,22,Afternoon
user_573,44,Female,Beijing,PC,2025-10-22,2025-11-08,213.1380722239685,1,18,92,0,23,81,17,1,1,5,18.334584841161416,3,13.11010843148437,141.59939682833502,4,1,57.81406737621203,12,1,6,3,46.54864571214222,60,1,33,21,119,2025-12-02,2,11,Evening
user_574,50,Female,Zhejiang,Mobile,2025-01-27,2025-01-29,1270.2351892869458,0,45,375,1,19,47,33,1,2,6,30.016558317803767,6,1.8607073294943803,152.33989887903073,5,1,5.2586860214377085,16,18,10,4,47.45638404582032,173,0,28,19,46,2023-07-02,9,16,Evening
user_575,42,Female,Zhejiang,PC,2024-12-22,2025-01-20,316.836914739882,1,91,384,0,18,94,29,1,8,5,36.87562771025591,1,31.341188326461328,105.11242395806063,9,1,25.53138011712709,8,7,9,3,47.457652667402556,140,0,2,2,84,2024-11-27,3,7,Evening
user_576,40,Female,Shanghai,Mobile,2025-07-01,2025-07-25,380.1119174987172,1,59,198,0,26,54,23,4,1,19,27.33849222543529,5,23.437560941271055,184.92330246201246,4,1,63.83543048854777,11,18,0,3,47.18435433233583,22,0,14,13,794,2024-07-18,2,18,Afternoon
user_577,46,Female,Shandong,PC,2025-05-20,2025-06-11,1864.1421387087853,1,62,242,0,24,55,14,0,5,27,25.82206861510175,1,28.79106276849766,165.18274321404897,9,1,85.91818901106761,12,19,6,4,40.76209705347805,78,0,6,22,352,2024-03-21,5,25,Afternoon
user_578,42,Female,Beijing,Mobile,2023-01-13,2023-01-15,646.8789599268435,0,59,1120,0,4,95,50,9,3,8,14.811524015310141,2,45.06763104190175,168.9331081674608,9,1,91.69833971814026,8,8,17,3,34.229802505816345,30,1,2,20,13,2023-07-19,1,7,Evening
user_579,38,Female,Shanghai,PC,2024-08-30,2024-09-11,1107.9188139998253,0,49,515,1,8,19,49,3,6,9,31.4637086607945,4,48.52635310473123,134.92881109164742,1,1,50.04194958350817,4,23,2,4,42.22549591336428,3,1,46,11,637,2025-08-05,5,24,Morning
user_580,42,Female,Shanghai,PC,2024-05-12,2024-05-18,514.788550334379,1,63,631,0,17,62,43,9,5,15,31.068958589136724,0,32.08820384802455,61.61140947036255,5,1,54.54742327381976,6,12,8,1,30.02731195005181,117,0,42,15,837,2024-05-27,4,21,Morning
user_581,52,Female,Beijing,PC,2023-08-26,2023-09-05,353.8316430863066,0,87,887,0,5,99,25,4,9,4,39.00854177001543,4,38.43872390276948,8.090329282637725,9,1,83.3049631068991,0,11,4,4,6.7184806946011815,65,0,15,13,172,2025-09-16,6,15,Morning
user_582,39,Male,Beijing,PC,2025-02-19,2025-03-16,982.1048940950536,0,32,329,0,13,93,54,1,8,25,19.005765529169935,2,5.106613240871049,187.19537075249937,4,1,53.762460074735465,3,27,12,1,19.56090825207105,143,0,44,26,234,2023-08-01,5,19,Evening
user_583,43,Female,Zhejiang,Mobile,2024-08-28,2024-09-20,168.2501144421418,0,10,506,0,25,59,16,4,8,9,32.69336429102596,2,8.875063659683775,117.63794941229388,5,0,51.685852553731735,3,27,15,1,48.56474559864687,114,1,33,3,181,2024-06-29,9,18,Morning
user_584,38,Female,Shandong,Mobile,2024-10-22,2024-11-16,466.8084760954437,0,11,449,1,1,65,25,9,9,7,23.02195783592887,5,36.92703544269585,60.33045125847991,4,1,90.50840377609536,15,9,15,4,17.556890679782818,30,1,19,14,51,2024-04-30,5,15,Afternoon
user_585,51,Female,Shandong,PC,2025-04-28,2025-05-19,234.5041358074785,0,70,265,1,27,68,16,3,3,8,26.75418374848405,2,22.136907363012096,30.677886461660023,2,0,78.993272105588,4,28,11,3,43.39139568656847,175,0,43,8,781,2023-06-17,8,18,Morning
user_586,43,Male,Beijing,Mobile,2025-07-24,2025-08-16,1190.0533540628671,0,62,176,1,13,28,36,7,0,15,34.493615668016744,1,22.85229824981588,166.0751099346502,2,0,90.90725263612946,3,4,17,2,4.660573538743479,122,1,38,28,681,2025-06-08,2,3,Morning
user_587,35,Female,Guangdong,Mobile,2024-09-19,2024-10-16,2886.1398154398344,0,47,480,0,4,18,23,0,1,19,16.65985135056927,5,16.121776400136394,167.46751869506818,2,0,21.82470547811538,5,7,10,4,16.70919211877348,42,1,32,9,395,2025-07-19,3,1,Evening
user_588,54,Female,Shanghai,Mobile,2023-05-23,2023-06-08,5406.1181942058,1,34,976,1,22,26,23,4,7,15,20.28606218582245,4,30.760462790409445,163.08708565797576,1,0,52.43754866553567,2,17,16,3,17.54766623636898,3,1,13,15,933,2025-04-07,3,1,Afternoon
user_589,47,Female,Shanghai,Mobile,2024-12-14,2024-12-28,598.3404191613884,0,17,407,1,26,19,53,9,9,5,33.199260105927905,6,10.073087225393927,129.37145570139046,3,1,84.24721285933579,7,11,6,1,2.580127155449008,189,1,41,23,828,2023-05-17,3,7,Afternoon
user_590,50,Female,Beijing,Mobile,2024-04-23,2024-04-30,291.0616295757665,0,54,649,0,24,55,42,0,7,19,27.11373745863583,4,31.718897686380885,73.83706213078331,1,0,11.114782746710894,16,27,14,0,5.954716509337748,47,1,34,18,800,2023-04-25,6,10,Morning
user_591,47,Female,Guangdong,PC,2024-07-18,2024-08-15,584.8837491339481,1,76,542,1,14,57,42,9,1,7,12.772687507152106,0,9.516143999626744,61.50998667127114,4,0,79.46621542939619,17,2,5,2,9.65826055608855,155,1,10,8,429,2025-12-08,7,12,Evening
user_592,48,Female,Zhejiang,PC,2024-04-15,2024-05-13,1879.0797591369237,1,85,636,0,3,6,53,9,3,6,22.905576003355392,2,4.127475700775966,2.7023992535158667,1,0,18.297338341486945,17,23,5,3,41.89077954050565,143,0,19,11,274,2024-05-30,7,27,Evening
user_593,37,Female,Beijing,PC,2024-01-19,2024-02-07,230.67896958934136,1,40,732,1,5,1,29,3,0,27,27.59899938919049,2,17.18752674625399,166.88790417895981,4,1,80.81187549853212,11,18,17,2,3.1700994969903196,88,1,29,29,861,2024-11-18,7,8,Morning
user_594,40,Female,Beijing,PC,2025-07-14,2025-08-06,3038.5489989970547,1,19,186,1,7,8,56,7,6,19,37.28551949335158,3,12.325876758482536,18.39910680123485,3,0,61.200093755686815,0,22,18,0,14.93504506721936,125,0,27,29,207,2025-10-16,3,22,Afternoon
user_595,52,Female,Shanghai,Mobile,2024-02-21,2024-03-09,418.3463696747384,0,67,701,1,1,97,45,0,3,25,15.65464149815916,5,44.56059028926028,126.52024461011275,9,0,19.323599148486714,11,29,19,0,0.5087501294633756,76,1,14,27,148,2025-11-15,1,23,Afternoon
user_596,53,Female,Beijing,Mobile,2023-11-04,2023-11-13,4254.771055355226,1,82,818,1,23,51,16,1,7,28,34.17858905132449,3,3.6927192395627033,101.31091442117759,1,1,47.33541793328011,10,26,18,0,34.781387270151235,196,0,37,5,300,2025-12-29,6,17,Afternoon
user_597,39,Female,Beijing,PC,2024-10-10,2024-11-05,1823.924589928621,1,53,460,0,29,85,41,0,8,17,13.918734492297741,5,9.654070936132019,105.81118242634388,8,1,68.19051664607716,12,12,1,4,31.01515450216899,157,1,49,15,932,2023-10-20,3,14,Evening
user_598,49,Female,Beijing,Mobile,2025-10-21,2025-11-03,1653.2358627390297,0,64,97,0,12,88,57,6,8,10,17.267069802274214,1,27.887260673569422,185.41585621624688,9,1,63.38529008835424,2,9,2,2,32.24911310265709,64,0,12,15,453,2023-08-19,3,17,Morning
user_599,36,Female,Shanghai,Mobile,2025-12-03,2025-12-25,382.5858563802467,0,83,45,1,11,25,12,1,2,19,17.30031650470369,5,24.572292351526208,7.29138724297718,7,1,42.72471962317044,7,11,13,4,18.719139235730935,68,0,46,27,549,2025-07-26,3,25,Evening
user_600,44,Female,Zhejiang,PC,2025-01-08,2025-01-13,8.815958564176004,0,47,391,0,24,47,48,0,4,11,36.32437587726498,4,3.246748900360376,154.9050527011257,1,1,89.9366528920927,2,5,3,0,10.413391063378452,13,1,34,26,673,2024-06-01,9,21,Afternoon
user_601,52,Female,Zhejiang,Mobile,2023-05-20,2023-06-12,481.48190747899497,1,6,972,1,8,55,38,5,5,15,15.970530760449613,0,1.3553689727420792,11.358427275094119,4,1,51.92634144878443,16,26,16,3,36.01601066430167,74,0,46,7,978,2025-11-13,4,23,Evening
user_602,47,Male,Beijing,PC,2025-08-31,2025-09-05,359.2631041415701,0,16,156,1,25,64,33,5,5,10,33.60882180956227,6,49.41532915609634,8.592567581140063,1,1,50.58672985286884,12,7,5,0,40.55589363703476,161,0,23,21,383,2024-12-06,5,6,Afternoon
user_603,39,Female,Shanghai,PC,2025-10-13,2025-10-23,38.114195594846386,1,72,108,1,6,83,31,9,9,11,23.854196020588596,5,33.28290031758307,86.533721930135,4,1,6.225058994145427,9,29,18,4,6.9300749049100885,183,1,0,18,787,2024-01-12,3,20,Morning
user_604,35,Female,Zhejiang,Mobile,2025-08-10,2025-08-31,703.9356807208666,0,18,161,1,28,93,15,1,7,23,39.97272303391932,5,18.904900414176286,13.551959694250378,3,1,92.2120389797637,16,1,8,0,24.341471396871068,28,0,41,28,947,2024-03-12,1,17,Afternoon
user_605,35,Female,Zhejiang,Mobile,2025-06-22,2025-07-19,515.8906146747407,0,52,204,1,22,10,57,0,5,3,35.17274495956316,5,24.051180135498825,158.0396463072895,2,0,17.7116568678373,2,24,3,0,12.435784098943126,78,1,23,12,800,2025-05-02,4,20,Morning
user_606,52,Female,Zhejiang,PC,2023-03-13,2023-03-23,1006.6435062326649,1,48,1053,1,2,56,33,9,5,3,32.19109403343454,0,14.06095590226006,106.38305563601911,1,1,52.83446934365542,12,25,6,4,8.405343060306686,152,0,26,12,618,2025-08-27,1,26,Evening
user_607,49,Female,Shanghai,PC,2023-04-17,2023-05-14,970.7108100699448,0,43,1001,0,19,12,49,2,3,18,36.12178919956587,2,17.89881540096728,6.778717749295114,6,0,80.35676014003101,5,29,3,4,36.716265674749955,93,0,17,4,534,2024-05-13,7,26,Evening
user_608,51,Female,Shanghai,Mobile,2025-12-01,2025-12-08,128.68218152979762,0,39,62,0,20,33,32,9,6,25,29.020911778151007,0,32.803178896142484,9.059636609901982,7,0,21.545327695564332,13,5,10,3,26.90484677364185,65,1,25,29,233,2024-08-22,7,8,Evening
user_609,45,Female,Beijing,PC,2025-06-01,2025-06-27,3770.7641894328326,0,49,226,1,20,71,47,4,7,11,35.30956769585493,2,44.25777814450117,122.9210374181564,6,1,52.73732899708411,9,6,1,4,10.809266618933389,114,0,28,11,634,2025-02-16,4,13,Afternoon
user_610,51,Female,Shandong,PC,2023-05-19,2023-06-03,206.93983036051955,0,12,981,0,24,17,19,5,2,20,17.833805420843674,6,10.022371130978058,161.41625171402256,9,1,24.068490922334085,19,13,9,3,15.500000560577254,39,0,7,21,129,2023-03-11,5,16,Morning
user_611,47,Male,Zhejiang,PC,2024-09-06,2024-09-13,589.2810254793828,0,10,513,1,14,61,25,2,6,26,12.931096333032247,4,42.17771376388062,88.12210672367993,9,1,75.96949977999118,15,11,5,1,48.33268356638712,142,1,43,6,822,2023-07-24,7,12,Evening
user_612,35,Female,Shandong,Mobile,2025-05-12,2025-06-10,669.6602573184807,1,71,243,0,1,10,20,8,2,29,28.477960212600063,0,6.956274846395184,111.36155363558926,2,1,56.43411678731507,17,8,7,1,42.43397823542783,31,1,25,21,729,2023-12-07,6,27,Evening
user_613,36,Female,Shanghai,PC,2023-09-30,2023-10-27,1676.9825325049433,1,55,835,0,10,31,41,4,7,22,23.040711779907582,2,11.534618955831169,160.16606135593042,2,0,85.59758603951435,12,20,14,4,43.99733714365642,19,1,4,10,660,2025-11-21,4,29,Morning
user_614,43,Female,Shanghai,Mobile,2024-02-20,2024-03-06,104.50487748131631,0,1,704,0,16,60,54,1,0,18,22.793223858772958,4,2.821589114432653,122.49072863432201,9,0,89.45580028773828,9,2,12,0,23.0006048540354,52,0,32,27,570,2025-12-02,4,17,Afternoon
user_615,37,Female,Shanghai,PC,2024-05-20,2024-05-23,559.7432846777175,1,49,626,1,4,70,15,9,0,25,25.802435572901388,4,7.899781242556973,45.727287294105075,1,1,64.87334824453981,5,15,1,2,31.19036319604375,194,0,39,15,931,2023-04-28,2,18,Evening
user_616,35,Female,Shandong,Mobile,2025-01-02,2025-01-21,990.2122566615857,1,36,383,0,27,17,33,5,5,15,20.841478346966277,2,45.94785412773848,122.99735314802624,5,0,72.53912461589445,9,10,19,0,18.83838701022058,48,1,4,1,237,2025-06-07,2,8,Afternoon
user_617,50,Female,Shanghai,PC,2024-02-28,2024-03-09,242.26982495976617,1,21,701,1,28,50,42,7,9,7,28.781785943284873,2,23.512498584300552,126.02761235397749,1,1,54.92200998868637,4,8,0,4,3.885598784444527,194,0,48,17,582,2023-01-15,4,18,Afternoon
user_618,40,Male,Beijing,Mobile,2024-01-25,2024-02-22,987.4320670664164,0,37,717,1,29,37,21,5,8,10,10.917051020428897,1,4.805627227139324,147.0872891953442,7,0,38.44287330673829,5,2,14,3,20.053465532839127,88,0,46,3,966,2025-06-29,5,11,Afternoon
user_619,51,Female,Shanghai,Mobile,2023-12-08,2024-01-06,2572.6216021514724,0,24,764,1,11,82,36,3,3,21,39.096740256452904,4,48.026615063909105,124.55396332380344,9,0,64.81179230208346,6,21,6,0,29.699037660357234,81,0,35,25,701,2024-09-18,4,13,Evening
user_620,39,Female,Guangdong,Mobile,2025-08-03,2025-08-18,5998.743443183321,0,55,174,0,16,62,47,5,5,23,37.741269761367114,2,44.07062308017385,193.87918396114955,6,1,90.82886234873288,10,15,17,1,14.35721353840657,0,0,12,11,754,2024-11-20,3,12,Evening
user_621,39,Male,Shandong,PC,2024-09-05,2024-09-08,32.98928873202426,1,25,518,0,27,90,27,7,4,20,38.05810487745801,4,37.97944352253892,40.260373434696625,2,1,41.668038043143795,15,29,9,4,42.39752873637079,166,0,16,18,575,2025-02-12,2,15,Morning
user_622,40,Female,Guangdong,PC,2024-05-07,2024-05-13,268.648666740717,1,7,636,0,20,80,54,7,0,29,20.95010486751155,0,46.740166805430334,190.26704523384817,6,0,31.441002637379533,11,6,14,0,7.555007958729931,60,1,12,10,485,2025-07-01,4,26,Morning
user_623,37,Female,Shanghai,PC,2023-07-11,2023-07-23,371.508875825456,0,81,931,1,1,72,48,9,5,10,25.956728729772994,6,11.786341620952443,108.12955857965324,9,1,38.84369385525741,11,5,4,0,18.356454471845996,182,1,24,21,241,2023-04-30,5,25,Afternoon
user_624,39,Female,Beijing,Mobile,2024-05-13,2024-05-28,509.37018417383507,0,93,621,1,16,88,22,1,8,13,38.62391809172726,3,41.98209535749423,134.7192719584875,3,0,43.53976302115996,19,22,10,3,6.245195266210146,196,0,1,9,957,2023-01-26,1,3,Evening
user_625,39,Male,Zhejiang,PC,2025-04-01,2025-04-07,277.4112089281867,1,94,307,0,19,77,49,7,2,15,37.070381692827596,3,34.809568621361,20.79285789298578,9,1,7.356102897771621,4,22,7,3,20.241606699261265,129,0,23,7,697,2023-03-05,1,3,Afternoon
user_626,44,Male,Shanghai,Mobile,2023-08-15,2023-08-28,227.51307699648976,1,71,895,1,21,29,39,5,2,23,33.70733427703442,5,43.61820322881673,76.7346123342433,8,1,49.84418404349944,15,3,7,3,1.9830652487135225,93,0,35,11,771,2024-04-04,6,6,Morning
user_627,44,Female,Beijing,PC,2023-05-19,2023-06-17,3091.227003571658,0,97,967,0,22,32,58,1,1,18,22.219947695427773,2,40.04866672138886,154.10645014617134,7,1,49.43142480500596,5,11,5,2,13.627469753082272,16,1,24,8,741,2023-11-10,5,3,Afternoon
user_628,53,Female,Shandong,Mobile,2025-05-05,2025-05-24,2507.417358540099,1,71,260,0,9,88,50,0,3,23,26.930176695465203,2,17.978258095664426,141.6752920046991,8,1,58.84438276405232,8,11,14,4,20.036762755684183,156,1,33,2,223,2025-03-15,4,9,Afternoon
user_629,51,Female,Guangdong,Mobile,2025-03-27,2025-03-30,48.132506526908166,1,24,315,0,9,80,22,5,9,4,33.78737422649943,4,38.94552831384552,8.987738244916628,6,1,36.28200304713315,4,16,14,4,23.908268163834578,116,1,11,5,99,2025-09-12,1,11,Evening
user_630,48,Male,Guangdong,Mobile,2025-12-22,2025-12-30,413.71860712642484,1,11,40,0,9,11,43,6,2,20,18.19035986620095,5,13.860358846259626,109.77225843595167,3,1,61.31075959555897,15,3,4,1,27.184817923757095,105,1,18,9,759,2025-01-05,7,8,Afternoon
user_631,43,Female,Guangdong,PC,2023-04-14,2023-04-22,519.4435746570047,1,73,1023,1,27,96,45,9,1,17,28.79348104684334,2,17.101015988374687,18.56736040071348,7,1,87.8216310274203,17,9,12,1,13.749556489495946,131,1,49,1,557,2025-06-07,4,4,Afternoon
user_632,48,Male,Shandong,PC,2025-05-20,2025-06-12,273.14102073247096,1,12,241,0,17,6,39,4,0,28,34.8380297455557,4,6.287380143925831,199.1754294064543,4,0,95.54709904951643,18,3,13,4,26.152066730743616,191,0,41,17,911,2025-09-08,3,22,Evening
user_633,35,Male,Beijing,PC,2024-10-29,2024-11-24,991.2106793280116,1,35,441,0,12,35,34,9,2,3,31.22364375198704,2,46.81875418304297,179.56202111812564,5,1,58.36122161410496,11,19,10,0,25.45023107810299,84,0,29,10,273,2024-08-01,7,24,Evening
user_634,53,Female,Shandong,Mobile,2023-09-30,2023-10-20,1022.7094367841294,1,63,842,0,25,33,11,7,9,21,24.38441893573002,4,15.259164806613796,5.195051425278854,8,0,4.2590953970313095,1,11,19,4,15.808902543810422,42,0,36,8,399,2025-08-29,2,20,Morning
user_635,47,Female,Guangdong,Mobile,2025-10-26,2025-11-10,1900.4871696858,0,68,90,0,13,18,45,8,5,21,27.53825078665475,2,26.51050079340114,171.87126620162354,7,1,96.92359972671089,9,14,11,2,41.51001653282391,75,0,42,18,517,2025-05-10,1,15,Evening
user_636,47,Female,Shanghai,PC,2023-07-03,2023-07-07,1350.4225893592604,0,92,947,0,8,37,27,3,8,2,39.66026629437383,1,20.17530898684344,183.9664905111231,7,0,70.58620608962562,11,2,19,1,27.282056329678255,139,1,0,25,982,2024-12-07,4,29,Afternoon
user_637,38,Female,Zhejiang,PC,2025-11-17,2025-12-06,782.1386846335901,1,57,64,0,16,13,14,6,4,4,28.059633839416303,6,48.03647790859157,71.35609629012757,8,1,33.59636485536521,13,7,0,1,16.613485937327248,49,0,2,10,430,2024-01-30,8,5,Morning
user_638,35,Female,Shandong,PC,2023-10-20,2023-11-10,1060.1229103107664,1,13,821,0,18,74,28,7,2,1,33.56853262055931,4,17.41740937598564,144.18082935450542,3,1,14.715770096372339,17,10,2,1,47.366925604038826,195,0,48,9,523,2024-04-28,6,7,Morning
user_639,51,Female,Shandong,Mobile,2023-06-26,2023-06-29,320.1898118566431,1,23,955,1,29,90,51,5,4,15,31.798142931329878,6,39.14874524971176,88.978645495348,3,0,14.341861223627495,18,10,7,4,42.255620653558054,60,0,25,4,960,2024-10-27,9,8,Morning
user_640,42,Male,Beijing,Mobile,2023-02-27,2023-03-12,899.0801619584042,0,83,1064,1,27,81,27,1,4,25,31.044718465880898,1,42.915391576927824,131.39126443069247,2,1,16.774440613960273,5,20,11,1,49.129390577590044,103,0,14,2,348,2024-03-31,1,7,Morning
user_641,36,Male,Beijing,Mobile,2023-11-04,2023-11-12,671.8305132361663,0,39,819,1,1,64,41,6,4,1,31.491071653421308,1,22.34471837656733,68.7231634553401,1,1,4.5572521613820305,4,1,14,1,34.611693732271036,50,1,45,19,910,2023-07-29,1,8,Afternoon
user_642,42,Female,Shandong,Mobile,2025-09-03,2025-09-26,143.11369062669982,1,88,135,1,1,1,30,8,6,6,23.632292538443917,1,19.53041890819363,65.1892880900204,6,1,90.21541886529116,15,6,2,4,18.911145275302342,76,1,46,10,551,2024-06-08,5,4,Afternoon
user_643,41,Female,Guangdong,Mobile,2024-11-30,2024-12-16,277.7901942415501,0,80,419,0,12,63,19,4,4,7,24.22480523554376,1,37.63954522569877,85.46234388265823,6,1,54.076823282733635,13,21,7,0,14.043033333950616,97,0,47,17,451,2024-11-06,6,1,Afternoon
user_644,36,Female,Zhejiang,PC,2023-03-24,2023-04-06,344.8782997900665,1,97,1039,1,6,89,46,1,6,19,24.03588212082347,0,45.73190303500547,29.96798397184773,8,1,69.99594127138373,12,14,18,1,33.16589218372405,82,0,27,3,951,2025-09-28,8,22,Afternoon
user_645,37,Female,Beijing,Mobile,2023-09-09,2023-09-12,2581.1035076689377,1,12,880,1,9,34,58,3,8,12,10.997638216378242,6,37.99165492053967,166.39665392264115,6,0,82.81085092683075,1,27,19,1,49.04082912476518,77,0,3,21,42,2025-06-14,3,5,Morning
user_646,52,Female,Guangdong,Mobile,2025-03-06,2025-03-22,261.86701931601107,1,34,323,1,23,10,31,2,4,1,17.231959909969703,5,12.129191914001415,70.39088117696569,6,1,79.15410063332003,1,2,5,1,31.33575400519244,4,0,18,19,715,2025-09-30,6,11,Afternoon
user_647,46,Female,Shanghai,Mobile,2025-06-15,2025-06-24,341.4259499717038,1,71,229,0,5,84,22,3,1,7,14.636920199496483,6,44.52707962444756,80.62976122726319,1,0,88.26056237288415,11,6,17,2,44.08074704949191,155,1,23,19,94,2023-11-03,3,4,Morning
user_648,35,Male,Beijing,Mobile,2023-07-29,2023-08-26,461.0107944110473,1,75,897,1,27,7,26,9,4,19,36.59335034191772,3,19.991501704404822,178.91686792772677,7,0,96.72546225249519,0,1,10,4,16.455171552388432,137,1,39,26,486,2025-11-11,8,2,Evening
user_649,46,Female,Guangdong,Mobile,2025-03-26,2025-04-09,1089.8787531331252,1,31,305,1,16,56,18,6,7,13,18.24908099358847,0,29.23524117711878,99.8281389985711,7,0,43.90706147419395,18,3,11,1,20.34768912371278,87,0,5,22,517,2023-03-01,4,17,Afternoon
user_650,39,Male,Guangdong,PC,2024-08-31,2024-09-13,125.83354575884975,1,93,513,0,18,80,33,9,3,26,14.15327903396621,2,41.74034534534284,109.30652796082173,9,0,95.03354666683906,15,4,1,2,45.313761979467664,179,0,15,19,564,2024-01-21,2,25,Evening
user_651,51,Male,Zhejiang,Mobile,2024-03-22,2024-04-12,3077.9235584658613,0,62,667,1,17,37,53,7,1,12,13.593007957326549,2,10.231343602624118,191.3431268306426,7,0,72.32899483428163,6,13,4,0,37.84333509789094,16,1,31,19,150,2023-02-25,9,12,Evening
user_652,50,Female,Zhejiang,Mobile,2024-04-04,2024-04-29,2006.7207376173023,1,13,650,0,18,29,23,0,9,12,30.99969503656476,5,39.440996648200105,177.45855024585285,8,0,7.066819030807848,6,3,3,0,49.07051601839529,64,1,29,15,717,2023-06-17,8,2,Afternoon
